,tipo,descricao,likes,comentarios,shortcode,id,time,hora,dia,semana,inter
64,Imagem,"Na última segunda-feira (31), a PRF (Polícia Rodoviária Federal) cortou em mais de um terço o número de agentes que haviam trabalhado no dia anterior (30), durante o segundo turno das eleições. 

No final da noite de sábado (29), um dia antes do segundo turno, o ministro Alexandre de Moraes, do STF (Supremo Tribunal Federal), publicou um despacho proibindo a PRF de fazer qualquer operação relacionada ao transporte público de eleitores aos locais de votação. No dia seguinte, mesmo com essa decisão, a PRF abordou 619 ônibus nas rodovias até as 17h, horário de fechamento das urnas. 

Segundo dados obtidos pelo UOL Notícias, o efetivo que fiscalizou ônibus no domingo da votação foi de 3.664 agentes em todo o país. No dia seguinte, quando mais de 200 trechos de rodovia já estavam bloqueados em reação ao resultado das urnas, o número de policiais em serviço operacional caiu para 2.310.

No último balanço da segunda-feira, a PRF afirmava que havia desfeito 84 manifestações, mas ainda havia 328 interrupções nas vias.. Horas antes, Moraes havia ordenado a liberação imediata das rodovias, sob pena de multa de R$ 100 mil por dia, afastamento e até prisão do diretor-geral da PRF, Silvinei Vasques. Na decisão, Moraes viu ""omissão e inércia"" da PRF no combate aos bloqueios.

🔗 Leia mais no link da bio de @UOLNoticias

📷 Anderson Coelho / AFP
#uol #noticias #prf #bloqueios #bolsonaristas #eleicoes2022",10491,626,CkiV1E6y0TO,2964027511153575118,2022-11-04 08:00:35,8,2022-11-04,4,11117
65,Imagem,"A PRF (Polícia Rodoviária Federal) informou, às 20h31 (horário de Brasília) desta quinta-feira (03), que não há mais nenhum bloqueio (fluxo totalmente impedido) nas rodovias federais do Brasil. 

Há três dias, manifestantes que defendem um golpe após a vitória do presidente eleito Luiz Inácio Lula da Silva (PT) contra o presidente Jair Bolsonaro (PL) ocupam as estradas do país. Ainda há 24 interdições, ou seja, fluxo parcialmente impedido. 

A corporação informou ainda que 936 manifestações foram desfeitas e 3.500 multas foram aplicadas.

No momento desta postagem, os estados que ainda têm interdições são o Amazonas, Mato Grosso do Sul, Mato Grosso, Pará e Rondônia.

🔗 Fique ligado em uol.com.br para mais atualizações

📷 Anderson Coelho/Getty Images",18696,959,CkhfNIjuxMe,2963787271770936094,2022-11-04 00:03:16,0,2022-11-04,4,19655
66,Coleção,"O conselho de administração da Petrobras aprovou a distribuição de R$ 43,7 bilhões em dividendos a seus acionistas, como remuneração pelo resultado do terceiro trimestre de 2022, que será divulgado após o fechamento da bolsa nesta quinta-feira (3).

Associações ligadas a sindicatos de trabalhadores da Petrobras prometem ir à Justiça para tentar impedir nova distribuição dos recursos às vésperas da mudança de governo. Eles alegam que a decisão deveria ficar para a nova gestão da companhia.

💬 A proposta recebeu críticas também da presidente do PT, Gleisi Hoffmann. ""Passada a eleição volta a sangria na Petrobras"", afirmou. ""Não concordamos com essa política que retira da empresa sua capacidade de investimento e só enriquece acionistas. A Petrobras tem de servir ao povo brasileiro.""

🔗 Leia a matéria completa da no link da bio de @UOLEconomia

📷 Wagner Meier/Getty Images e Eduardo Anizelli/Folhapress
#uol #economia #petrobras #dividendos #sindicato #petroleiros",11300,1277,CkhclTEt7n4,2963775738189691384,2022-11-03 23:40:21,23,2022-11-03,3,12577
67,Imagem,"O vice-presidente eleito, Geraldo Alckmin (PSB), comentou hoje o encontro que teve durante a tarde com o presidente e candidato à reeleição derrotado, Jair Bolsonaro (PL). Segundo o vice de Luiz Inácio Lula da Silva (PT), vitorioso no último domingo (30/10), o atual chefe do Executivo —cujo mandato vai até 31 de dezembro— reiterou os ""compromissos em relação à transição"" e disse que vai colaborar.

""Foi positivo. O presidente convidou. Nós já estávamos saindo já. Para que fosse até lá ao seu gabinete"", relatou Alckmin. ""E reiterou o que disse o ministro Ciro Nogueira e o ministro general Ramos, da disposição do governo federal de prestar todas as informações, colaborações, para que se tenha aí uma transição pautada pelo interesse público"", diz.

As declarações ocorreram depois de uma reunião entre Alckmin e o presidente do TCU (Tribunal de Contas da União), ministro Bruno Dantas, no fim da tarde. O encontro com Bolsonaro ocorreu antes disso, no Palácio do Planalto, e não estava previsto.

📷 Ricardo Moraes/Reuters e Fátima Meira/Estadão Conteúdo
#uol #noticias #alckmin #bolsonaro #eleicoes2022 #política",18047,1961,CkhWkBsulJR,2963749262535053905,2022-11-03 22:47:45,22,2022-11-03,3,20008
68,Coleção,"A deputada federal Carla Zambelli (PL-SP) confirmou, por meio de nota, que está viajando para os Estados Unidos. A parlamentar disse que não informou sobre a viagem porque está sem acesso às redes sociais.

""Não divulguei a viagem aos Estados Unidos simplesmente porque não tenho onde publicar, oras"", disse. ""É através das minhas redes sociais que reporto eventos, faço questionamentos, trago conhecimento informativo e divulgo minha agenda."". Na última terça-feira (1º), Zambelli teve os perfis do Twitter, Instagram, YouTube, TikTok e LinkedIn suspensos. A deputada disse que perdeu até o acesso aos aplicativos de mensagens Telegram e WhatsApp. 

Nesta quinta (03), o TSE (Tribunal Superior Eleitoral) proibiu a deputada federal de criar novos perfis em redes sociais até que aconteça a diplomação dos eleitos no pleito de outubro, entre eles ex-presidente Luiz Inácio Lula da Silva (PT). A informação é da coluna de Malu Gaspar, do jornal O Globo. Desde segunda (31), o TSE tem enviado determinações às plataformas para a remoção de grupos de WhatsApp e Telegram com convocação para paralisações nas estradas e pedidos para golpe militar.

Um dia antes da eleição, Zambelli apontou uma arma contra um homem negro, o jornalista Luan Araújo, em São Paulo. Vídeos gravaram o momento da ação e mostram que ela atravessa a rua e entra em um bar com uma pistola empunhada. O caso motivou um pedido de investigação da oposição contra a deputada por diversos crimes, entre eles tentativa de homicídio, lesão corporal, perigo para a vida de terceiros e racismo.

🔗 Leia mais no link da bio de @UOLNotícias

📷 Evaristo Sá/STF e Alan Santos/PR",26575,3239,CkhRbUROQBe,2963726673766842462,2022-11-03 22:02:52,22,2022-11-03,3,29814
69,Coleção,"O repórter do UOL Igor Mello esteve nos atos de apoiadores de Jair Bolsonaro (PL) que pediam quarta (02), no Rio de Janeiro, por ""intervenção federal"". Somados aos bloqueios de rodovias, os protestos têm ocorrido em todo o país após Lula (PT) ter sido eleito novo presidente do Brasil no segundo turno das #Eleições2022, no último domingo (30).

Igor conta o que viu por lá e faz uma análise da situação. Arraste pro lado para ler e confira a história completa no link da bio de @UOLNotícias.

📷 Eduardo Anizelli/Folhapress
#uol #noticias #igormello #riodejaneiro #bolsonaro #bolsonaristas",46697,4115,CkhFsU2OH7_,2963675066060537599,2022-11-03 20:20:20,20,2022-11-03,3,50812
70,Imagem,"O Brasil negou a extradição do ex-atacante Robinho à Itália, onde ele foi condenado a nove anos de prisão por estupro de uma mulher albanesa em 2013. A informação foi publicada primeiro pela agência italiana ""Ansa"" e confirmada pelo UOL Esporte junto ao Ministério da Justiça italiano.

A recusa se deu com base no artigo 5º da Constituição brasileira, que proíbe a extradição de cidadãos brasileiros. Em contato com a reportagem, uma fonte do Ministério da Justiça da Itália afirmou que a pasta exigirá que Robinho cumpra sua pena no Brasil. ""A Itália pedirá que o Brasil reconheça a sentença italiana, que já foi traduzida e enviada ao país"", disse o representante do governo italiano.

O ex-atacante e seu amigo Ricardo Falco foram condenados pelo estupro de uma jovem albanesa em 22 de janeiro de 2013, quando a vítima tinha 22 anos de idade. O caso já transitou em julgado e não há possibilidade de recurso.

📷 Eduardo Knapp / Folha Imagem

#UOL #Futebol #Robinho",9646,580,CkhBImAIFPm,2963655018393129958,2022-11-03 19:40:30,19,2022-11-03,3,10226
71,Coleção,"LUTO 😢

O viajante paulista Dennis Cosmo Marin, de 37 anos, mais conhecido nas redes sociais pelo seu perfil @odekombi, onde ele registrava suas andanças pelo mundo, morreu nesta quarta-feira (2) em um acidente em Ushuaia, o ""fim do mundo"" na Argentina, confirmou a família a Nossa. 

Segundo informações do jornal argentino ""Clarín"", ele explorava com outros turistas a Caverna de Jimbo quando uma enorme placa de gelo se desprendeu e caiu sobre o brasileiro. Brunno Marin, irmão do viajante, informou à nossa reportagem que a família segue no momento em contato com a Embaixada do Brasil no país para o translado do corpo de volta para casa.

Desejamos muita força para a família!

➡️ Leia a matéria completa em uol.com.br/nossa

#UOL #NossaUOL #DennisMarin #ODeKombi #Acidente #Luto #Turismo",11668,452,CkhAB89Ia5t,2963650163956100717,2022-11-03 19:30:52,19,2022-11-03,3,12120
72,Vídeo,"Viralizou no Twitter o vídeo de um manifestante preso a frente de um caminhão em movimento após os protestos anti-democráticos dos últimos dias.

Nas imagens, é possível ver o homem preso à frente do veículo enquanto o motorista diz não querer confusão.

📹Reprodução/Redes Sociais

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro #bolsonarismo",28148,4645,Ckg8OHHDrSt,2963633407307723949,2022-11-03 18:58:09,18,2022-11-03,3,32793
73,Coleção,"Uma professora bolsonarista deixou de orientar alunos do doutorado em Farmácia da Unifap (Universidade Federal do Amapá) após saber que eles não apoiavam o presidente Jair Bolsonaro (PL), que perdeu as #Eleições2022 para Luiz Inácio Lula da Silva (PT) no 2º turno.

A docente, identificada como Sheylla Susan de Almeida, comunicou ontem a decisão unilateral aos doutorandos através de um grupo de WhatsApp. Nas mensagens obtidas pelo UOL, a professora diz não querer ""esquerdistas no laboratório"" de Farmácia.

Nas redes sociais, a professora costuma publicar mensagens de apoio ao presidente Jair Bolsonaro, além de atacar universidades públicas e medidas adotadas contra a pandemia de covid-19. Em uma das publicações, de 26 de janeiro, a professora compartilha uma postagem na qual diz que máscaras, lockdown e vacinação ""não resolveu"" [sic]. ""E se você questionar o fracasso de todas as medidas que garantiram trazer a sua liberdade de volta: negacionista"".

📷 Reprodução

#uol #uolnoticias #eleições2022 #uoleleições2022 #farmacia #professoras #unifap #federal #esquerdista #bolsonarista",19381,2782,Ckg5QLcIzKw,2963620355255775920,2022-11-03 18:31:38,18,2022-11-03,3,22163
74,Imagem,"ELA VEIO QUENTE 🔥

O ouro da Rebeca foi o primeiro do Brasil no individual geral no Mundial de Ginástica. Fazer história é com ela mesmo 😎🥇🇧🇷

📷 Ricardo Bufolin /CBG

#UOL #RebecaAndrade",8312,114,Ckg5IYXIaAD,2963619819374616579,2022-11-03 18:30:34,18,2022-11-03,3,8426
75,Vídeo,"O bispo Edir Macedo, líder da Igreja Universal, publicou nas redes sociais um vídeo no qual fala sobre perdão, e defende que cristãos ""olhem para a frente"" após a vitória de Luiz Inácio Lula da Silva (PT). Na gravação, o líder citou o caso de uma fiel que disse ter ""orado"" por perdão a Lula durante um culto em Genebra: ""foi maravilhoso, é bacana"", disse. 

""A escolha foi da maioria, obviamente, que votou. Então, nós não podemos ficar com mágoa, porque é isso que o diabo quer. O diabo quer acabar com a sua fé, acabar com seu relacionamento com Deus, por causa de Lula ou dos políticos. Não dá, não dá. Bola para a frente, vamos olhar para a frente"", disse.

➡️ Leia a matéria completa em #UOL! 

🎥 Reprodução/Instagram/bispomacedo 

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro #edirmacedo",12137,3605,Ckg1e6Zj1vz,2963603775565028339,2022-11-03 17:59:18,17,2022-11-03,3,15742
76,Vídeo,"Desde que as manifestações de 2013 colocaram a política nacional de cabeça para baixo, as eleições no Brasil não param de surpreender: depois de eleger presidente um “outsider” e renovar o Congresso em 2018, este ano o eleitor brasileiro confirma a ascensão de alguns políticos que emergiram há quatro anos ao mesmo tempo em que rechaça ou renova a confiança em velhos caciques e clãs políticos. 

➡️ Leia mais em uol.com.br/noticias

#uol #uolnotícias #política #brasil #uoleleições2022",7628,295,CkgrmR9DIOH,2963560301427721095,2022-11-03 16:33:49,16,2022-11-03,3,7923
77,Vídeo,"O presidente do TSE, ministro Alexandre de Moraes, subiu o tom contra os bloqueios nas estradas conduzidos por bolsonaristas, chamando os atos de “antidemocráticos”. O magistrado acrescentou que os responsáveis pelo fechamento das rodovias serão tratados como “criminosos” perante a lei.

No discurso no encerramento da sessão desta quinta do TSE, Moraes agradeceu aos eleitores que foram votar e “aceitaram democraticamente” o resultado das urnas. 

➡️ Leia mais em uol.com.br/noticias

#uol #uolnotícias #alexandredemoraes #stf #eleições #uoleleições2022",26414,2562,CkgoQ31jRFX,2963545636136096087,2022-11-03 16:03:31,16,2022-11-03,3,28976
78,Coleção,"Todo dia você recebe um bombardeio de notícias ruins, fica sabendo tudo sobre as figuras mais suspeitas do país, acompanha os programas policiais que vendem sangue no horário nobre... Daí pensa: não tem ninguém transformando o país pro bem?

Reunimos nesse especial -- Brasil que dá certo -- seis dos melhores (e mais premiados) escritores do país para contar histórias reais de gente que está transformando o país.

💡 Carola Saavedra, relembra a história do indígena Ailton Krenak, que discursou em 1982 na Assembleia Nacional Constituinte usando um terno branco com pinturas de jenipapo no rosto. E mostra que como, para além das palavras, o que nos toca é o ritual, os gestos, os movimentos das mãos, a expressão do olhar.

💡 Bruno Ribeiro, traz Williams Cabral, responsável por criar a biblioteca do Tambor, na cidade de Campina Grande, com diversas oficinas para a comunidade com a finalidade de ""puxar o público para o livro"".

💡 Parente de onça na Bahia? Julie Trudruá Dorrico conta a história de Glicéria Tupinambá, também conhecida como Célia Tupinambá, artista e ativista da aldeia Serra do Padeiro, localizada na Terra Indígena Tupinambá de Olivença, no sul da Bahia.

💡 O poeta Marcelino Freire traz a artista plástica e escritora Marta Neves e suas histórias através do olhar de gente simples.

💡 Micheliny Verunschk, conta a conversa que teve com João Paulo Tukano, recém-laureado com o Prêmio Capes de Melhor Tese 2022, na área da antropologia, pela tese ""Kumuã na kahtiroti-ukuse: uma 'teoria' sobre o corpo e o conhecimento prático dos especialistas indígenas do Alto Rio Negro.

💡 Natalia Timerman traz a cientista Natalie Unterstell membro do Painel de Acreditação do Green Climate Fund e está por trás da concepção do Instituto Talanoa, que tem como objetivo levantar soluções para as questões climáticas.

➡️ Acompanhe as histórias na íntegra em uol.com.br/ecoa

#UOL #EcoaUOL #BrasilQueDáCerto #Brasileiros #Histórias",510,2,Ckgiu9Lv-GX,2963521315182469527,2022-11-03 15:14:52,15,2022-11-03,3,512
79,Imagem,"O relator do Orçamento de 2023, senador Marcelo Castro (MDB-PI), disse nesta quinta-feira (3) que o governo eleito e os líderes do Congresso vão apresentar uma PEC para aumentar os gastos públicos no próximo ano e garantir o pagamento de R$ 600 aos beneficiários do Auxílio Brasil, que voltará a ser chamado de Bolsa Família. 

""Não se discutiu nenhum valor, ficará para a próxima semana"", disse o vice-presidente eleito Geraldo Alckmin, que coordena o processo de transição de governo, em referência ao valor da PEC que será apresentada. Alckmin disse ainda que o grupo vai se reunir com o presidente eleito Luiz Inácio Lula da Silva (PT) na segunda-feira.

O senador eleito Wellington Dias (PT-PI) está à frente das negociações por espaço no Orçamento de 2023. Segundo ele, nas reuniões, a cúpula do governo eleito vai quantificar o valor necessário para fechar as contas do próximo ano e identificar os pontos críticos para garantir a execução em 2023 e ""legalmente garantir os recursos necessários"".

📷 Carolina Daffara/Folhapress

#uol #uolnoticias #noticias #lula #auxiliobrasil #bolsafamilia #auxilio #pec",31697,2374,CkgdxjTohU6,2963499503323321658,2022-11-03 14:31:32,14,2022-11-03,3,34071
80,Imagem,"Ministros do TCU se reuniram, na manhã desta quinta-feira (3), com os ministros Paulo Guedes, da Economia, e Ciro Nogueira, da Casa Civil, para tratar da transição de governo entre Jair Bolsonaro (PL) e Luiz Inácio Lula da Silva (PT). O encontro, a portas fechadas, ocorreu no âmbito do comitê criado pelo TCU para acompanhar a transição. Guedes e Ciro saíram sem falar com a imprensa.

""Há uma grande receptividade por parte da equipe do atual governo, que quer fornecer as informações. E eu acredito que assim vai ocorrer de maneira serena e tranquila"", afirmou o ministro Antonio Anastasia, do TCU, que será o relator do tema.

""A transição se baseia fundamentalmente em trocas de informações. Qual que é o acompanhamento que nós vamos fazer, é seguir, zelar para que as informações fluam de maneira oportuna, no tempo adequado, e que sejam de fato aquelas que foram solicitadas"", completou.

📷 Evaristo Sa/AFP 

#uol #uolnoticias #noticias #tcu #cironogueira #pauloguedes #transição #governo #bolsonaro #lula",6688,244,CkgX8GdoHYC,2963473839987652098,2022-11-03 13:40:32,13,2022-11-03,3,6932
81,Vídeo,"No UOL News, o colunista de política Josias de Souza analisa o caso do atropelamento durante bloqueio de bolsonaristas e fala dos atos antidemocráticos pelo país.

#UOLNews #uol #uolnoticias #eleicoes2022 #uoleleicoes #lula #jairbolsonaro #bolsonaro",5183,507,CkgTfXpjq13,2963454273390554487,2022-11-03 13:02:30,13,2022-11-03,3,5690
82,Imagem,"Após a vitória de Lula na corrida presidencial, membros do PT e articuladores do Congresso passaram a admitir a continuidade das emendas de relator no Orçamento, mas com mudanças nas regras. Essas emendas têm sido usadas pelo governo de Bolsonaro como moeda de troca em negociações do Palácio do Planalto com o Congresso.

""As emendas podem ser usadas para medidas que o presidente Lula apresentou, como o aumento do Auxílio Brasil, e recomposição do orçamento de programas sociais. O Congresso tem direito de mexer no Orçamento, mas pode nos ajudar nesse esforço também, porque há um contrato com a população que, na urna, votou nas propostas do Lula"", disse à Folha a presidente nacional do PT, Gleisi Hoffmann, encarregada da articulação política na transição.

Apesar de, durante a campanha eleitoral, Lula ter defendido o fim desse mecanismo, aliados dele já falam na possibilidade de, com ajustes, essas emendas não serem extintas. No entanto, a falta de transparência e o desequilíbrio na distribuição dos recursos dessas emendas –que podem chegar a R$ 19 bilhões no próximo ano– são alvo de críticas do PT.

📷 Jardiel Carvalho/Folhapress

#uol #uolnoticias #noticias #orçamentosecreto #lula #emendasderelator #governo",13037,1894,CkgFwU9Pj8S,2963393866079551250,2022-11-03 11:01:39,11,2022-11-03,3,14931
83,Vídeo,"Um vídeo que circula nas redes sociais mostra o momento em que o coronel Hudson Leôncio Teixeira admite a um grupo de bolsonaristas que está “prevaricando” ao permitir o bloqueio parcial de uma rodovia. 

O crime de prevaricação acontece quando funcionários públicos atuam de forma ilegal de forma a atender interesses particulares. 

➡️Leia mais em uol.com.br/noticias

📹: Redes sociais

#uol #uolnotícias #bolsonaristas #prevaricação",32370,3997,CkgBuYQDldA,2963376139991406400,2022-11-03 10:26:50,10,2022-11-03,3,36367
84,Vídeo,"Tricampeão mundial de Fórmula 1 (1981, 1983 e 1987), Nelson Piquet participou de atos golpistas ao lado de bolsonaristas e pediu @lulaoficial (PT) no cemitério. 

Nos últimos anos, Piquet se aproximou do presidente Jair Bolsonaro. Em entrevista concedida à RedeTV!, ele detalhou a aproximação com o político e não escondeu o seu apoio aos atos do agora amigo.

➡️ Leia mais em uol.com.br/esporte

📹: @meianov

#uol #uolnotícias #nelsonpiquet #automobilismo #bolsonaro #atobolsonarista",27149,15235,Ckf873sD9X9,2963355076867905021,2022-11-03 09:45:02,9,2022-11-03,3,42384
85,Coleção,"O presidente eleito Luiz Inácio Lula da Silva (PT) pretende ter em seu governo três ministérios inéditos já a partir de 2023. Promessa de campanha do petista e repetida em diferentes comícios, o aumento do número de ministros vai na contramão do corte na Esplanada promovido por seus antecessores Jair Bolsonaro (PL) e Michel Temer (MDB). 

As três pastas novas são Igualdade Social, Pequenas e Médias Empresas e Povos Originários —nesta última, o presidente eleito afirmou que escolherá um indígena para comandar.

Extintos nos últimos governos, ministérios como Cultura e Igualdade Racial vão voltar em 2023. Hoje, os temas foram absorvidos dentro do guarda-chuva de outras pastas.

O petista também pretende desmembrar pastas que já existem hoje. É o caso do Ministério da Economia, que será dividido em Planejamento, Fazenda, Pequena e Média Empresa, além da Indústria.

📷 Reuters

#uol #uolnotícias #notícias #eleições2022 #uoleleições2022 #lula #ministérios",44856,5477,CkeqT-ySLVt,2962991695895508333,2022-11-02 21:42:36,21,2022-11-02,2,50333
86,Vídeo,"O presidente Jair Bolsonaro (PL) publicou um vídeo na noite desta quarta-feira (2) para falar a apoiadores e pedir que manifestantes liberem as rodovias. Desde domingo (30), bolsonaristas fazem bloqueios nas estradas em protesto contra o resultado da eleição, que deu vitória a @lulaoficial (PT).

O pedido de Bolsonaro chega no terceiro dia de bloqueios, após uma série de críticas e ordens do STF (Supremo Tribunal Federal) para que a PRF (Polícia Rodoviária Federal) retirasse os bolsonaristas das estradas.

➡️ Leia mais em uol.com.br/noticias

📹: Jair Bolsonaro

#bolsonaro #uol #uolnoticias #manifestações",27578,5012,CkeegO8jBeb,2962939761323153307,2022-11-02 20:00:03,20,2022-11-02,2,32590
87,Vídeo,"🏆 O Palmeiras consagrou-se nesta quarta (2) campeão do Campeonato Brasileiro em uma campanha vitoriosa e cheia de gols. 

➡️ Confira os 5 gols mais bonitos do Verdão no Brasileirão até aqui.

#uolesporte #uol #palmeiras #brasileirão #campeonatobrasileiro",2088,31,Ckeau06MsIk,2962923171972563492,2022-11-02 19:27:00,19,2022-11-02,2,2119
88,Vídeo,"Um carro atropelou manifestantes que ocupavam a rodovia Washington Luís, na altura de Mirassol (SP), na tarde desta quarta (2). As informações são da Polícia Civil. 

De acordo com integrantes do 9º Batalhão de Ações Especiais, de São José do Rio Preto, pelo menos, quatro pessoas ficaram feridas.

➡️ Leia mais em uol.com.br/noticias

📹: Redes sociais

#uol #uolnotícias #manifestação #jairbolsonaro #atropelamento",16097,3308,CkeYLRDjCNX,2962911932200002391,2022-11-02 19:04:50,19,2022-11-02,2,19405
89,Vídeo,"A tropa de choque da Polícia Militar de São Paulo usou bombas de efeito moral, gás lacrimogêneo e jatos d’água para dispersar um grupo de manifestantes que bloquearam a rodovia Castello Branco na altura do quilômetro 26, próximo à cidade de Barueri. 

A operação começou no final da manhã desta quarta (2) nos dois sentidos da via, com um batalhão de policiais fazendo um cordão de bloqueio e o uso de caminhões que faziam o lançamento de água nos manifestantes.

➡️ Leia mais em uol.com.br/noticias

📹: Redes sociais

#uol #uolnotícias #manifestações #sãopaulo #barueri",55050,4229,CkeVJXijK04,2962898607584095544,2022-11-02 18:38:02,18,2022-11-02,2,59279
90,Vídeo,"O Ministério Público de Santa Catarina afirmou nesta quarta (2) que manifestantes fizeram uma saudação nazista durante ato em São Miguel do Oeste contra a derrota do presidente Jair Bolsonaro (PL) e a vitória de Luiz Inácio Lula da Silva (PT) nas eleições. Em nota, o órgão disse que atua na identificação dos manifestantes que fizeram o gesto. Apologia ao nazismo é prática considerada crime no Brasil. 

O ato aconteceu em frente ao 14º Regimento de Cavalaria Mecanizado, base do Exército no município. Nas imagens, é possível ver homens e mulheres com a mão estendida enquanto cantam o Hino Nacional.

➡️Leia mais em uol.com.br/noticias 

📹: Redes sociais

#uol #uolnoticias #jairbolsonaro #nazismo #santacatarina #ministeriopublico",36528,10621,CkeTL6NjPmu,2962889986158688686,2022-11-02 18:20:52,18,2022-11-02,2,47149
91,Imagem,"🏆 É CAMPEÃO!

Com a derrota do Internacional para o América-MG, o Palmeiras é oficialmente campeão do Brasileirão 2022, antes mesmo de entrar em campo nesta quarta-feira (02)!

A equipe comandada pelo técnico Abel Ferreira tem 10 pontos de vantagem para o Inter, que não vai conseguir mais alcançar o Palmeiras nas três rodadas restantes no campeonato. 

O Verdão tem 74 pontos conquistados e 21 vitórias na competição, enquanto o Inter estacionou nos 64 pontos e 17 triunfos. O Palmeiras, portanto, vai fazer a sua festa do título em casa hoje, quando enfrenta o Fortaleza, às 21h30, no Allianz Parque. 

📸 Cesar Greco/Palmeiras

#UOL #UOLEsporte #Palmeiras #Internacional #Brasileirão2022",6438,155,CkeQHrtOpZc,2962876501566592604,2022-11-02 17:53:44,17,2022-11-02,2,6593
92,Imagem,"A PRF (Polícia Rodoviária Federal) informou hoje que já foram aplicados R$ 18 milhões em 1.992 multas a motoristas que bloqueiam rodovias pelo país desde o domingo (30). O número é mais que o dobro do valor em multas que o Ministério da Justiça havia divulgado pela manhã, quando R$ 5,5 milhões já haviam sido aplicados. 

Segundo dados da PRF, ainda há 150 interdições, mesmo após o STF (Supremo Tribunal Federal) determinar a desobstrução das vias. Os motoristas bloqueiam as rodovias em protesto contra a eleição de Luiz Inácio Lula da Silva (PT) no domingo (30) e a favor do presidente Jair Bolsonaro (PL).

Os valores das multas dependem do tipo de infração e podem variar de R$ 5 mil a R$ 17 mil, de acordo com o Código de Trânsito Brasileiro. Segundo o Art. 253-A, é penalizado com infração gravíssima todo e qualquer condutor que utilizar veículo para, deliberadamente, interromper, restringir ou perturbar a circulação na via sem autorização do órgão ou entidade de trânsito.

📷 Herculano Barreto Filho/UOL 

#uol #uolnotícias #noticias #bolsonaristas #rodovias #bloqueio #eleicoes2022",21345,1316,CkeMUofLQeP,2962859799276750735,2022-11-02 17:20:33,17,2022-11-02,2,22661
93,Imagem,"Mesmo após a fala de Jair Bolsonaro, que se posicionou contra manifestações que interferem no direito de ir e vir, bloqueios de rodovias por manifestantes contrários ao resultado das eleições continuam sendo registrados em ao menos 15 estados do país, segundo levantamento da Polícia Rodoviária Federal (PRF) publicado no fim da manhã desta quarta-feira (2).

Um dado no levantamento da PRF chama atenção: os locais com maior número de bloqueios em rodovias federais são atualmente Santa Catarina (com 36 pontos de bloqueio), Mato Grosso (30) e Paraná (20), estados que deram maioria dos votos a Bolsonaro na eleição e que são potências do agronegócio nacional.

Santa Catarina é o maior estado produtor de carne suína do país e o segundo maior de carne de frango, e já vê o prejuízo econômico causado pelos bloqueios: o governo do estado estima prejuízo de até  R$ 36,8 milhões por dia nos setores citados.

🔗 Leia mais sobre o impacto nos demais estados e setores no link da bio de @UOLEconomia

📷 Ricardo Trida/Uai Foto/Estadão Conteúdo
#uol #noticias #bolsonaristas #bloqueios #rodovias #santacatarina #agro",12171,1198,CkeJ7qZPQVz,2962849287244678515,2022-11-02 16:59:40,16,2022-11-02,2,13369
94,Imagem,"O ex-vereador Souza Santos Júnior, o 'doutor Jairinho', e a professora Monique Medeiros, mãe do menino Henry Borel, morto aos 4 anos, irão a júri popular. Serão convocadas 25 pessoas e sete serão escolhidas para compor o júri. 

A decisão de levar os acusados a júri popular foi proferida na terça-feira (02) pela juíza Elizabeth Louro, da 2ª Vara Criminal da Capital, após meses de argumentações pela acusação e pela defesa.

Henry foi levado pelo casal, na madrugada de 8 de março de 2021, do apartamento deles ao Hospital Barra D'Or, na Barra da Tijuca. A criança já chegou sem vida, e tinha manchas roxas em várias partes do corpo. A perícia indicou que a causa da morte foi laceração hepática. As investigações concluíram que Jairinho agredia o menino e que a mãe, Monique, sabia e se omitia.

Jairinho e Monique serão julgados pelos crimes de homicídio, tortura e coação no curso do processo. Ela vai aguardar o julgamento em liberdade, tendo apenas de entregar o passaporte, enquanto ele continua prisão preventiva.

📷 Brunno Dantas/TJ-RJ
#uol #noticias #henryborel #jairinho #moniquemedeiros #juripopular",9685,388,CkeEpanuBi0,2962826043124619444,2022-11-02 16:13:29,16,2022-11-02,2,10073
95,Vídeo,"É falso que o UOL tenha publicado que o presidente eleito @lulaoficial (PT) disse que vai começar a taxar transferências bancárias por Pix, após encontro com banqueiros.

O post usa a imagem de Lula com André Esteves, do banco BTG Pactual. Os dois se reuniram com empresários no dia 29 de setembro de 2022. No título é colocado “Encontro com banqueiros define ‘taxas para transação’ no sistema Pix” e o selo de eleições do UOL Notícias abaixo dele. 

➡️ Leia mais em uol.com.br/confere

#uolnotícias #uolconfere #lula #pix #banco",10863,615,Ckd7MmpDrCo,2962784480748548264,2022-11-02 14:51:17,14,2022-11-02,2,11478
96,Vídeo,"Vídeos das redes sociais mostram os atos de apoiadores do presidente Jair Bolsonaro (PL) em frente a quartéis militares por diversos estados do país. 

#UOLNews #uol #uolnoticias #eleicoes2022 #uoleleicoes #lula #jairbolsonaro #bolsonaro",18883,7215,Ckd4yNpj9H8,2962773871114047996,2022-11-02 14:31:14,14,2022-11-02,2,26098
